Country_From,Country_to,Distance,Gravity,Flow(log),Flow(Fij + Fji),Offset,Offset (abs),GDP A,GDP B,GDP Diff,GDP Diff(abs),Latitude_from,Longitude_from,Latitude_to,Longitude_to,pop_from,pop_to
TW,LR,13820,568658.1949,3.433987204,31,2.529934033,2.529934033,22598,455.3707414,22142.62926,22142.62926,23.69781,120.960515,6.428055,-9.429499,23540000,4613823
TW,NI,14878,654014.506,4.521788577,92,2.596716638,2.596716638,22598,2151.382047,20446.61795,20446.61795,23.69781,120.960515,12.865416,-85.207229,23540000,6149928
TW,SV,14545,705978.7113,5.283203729,197,2.664895202,2.664895202,22598,4223.584579,18374.41542,18374.41542,23.69781,120.960515,13.794185,-88.89653,23540000,6344722
TW,PY,19918,399049.8768,4.007333185,55,2.99303672,2.99303672,22598,4080.204644,18517.79536,18517.79536,23.69781,120.960515,-23.442503,-58.443832,23540000,6725308
TW,WS,6964,94711.31133,3.295836866,27,4.296137881,4.296137881,22598,4027.76137,18570.23863,18570.23863,23.69781,120.960515,-13.759029,-172.104629,23540000,195125
TZ,ZA,17,1.07508E+13,2.48490665,12,-14.4053136,14.4053136,879.193814,5273.59388,-4394.400066,4394.400066,-6.369028,34.888822,-30.559482,22.937506,55572201,55908865
TZ,KE,626,6872367642,1.098612289,3,-7.313420273,7.313420273,879.193814,1455.359765,-576.165951,576.165951,-6.369028,34.888822,-0.023559,37.906193,55572201,48461567
TZ,UG,1018,2224765160,1.098612289,3,-6.185562956,6.185562956,879.193814,615.3088032,263.8850108,263.8850108,-6.369028,34.888822,1.373333,32.290275,55572201,41487965
TZ,NG,4214,582045973.4,0,1,-5.053391925,5.053391925,879.193814,2177.98517,-1298.791356,1298.791356,-6.369028,34.888822,9.081999,8.675277,55572201,185989640
TZ,RW,1157,494739210.9,0,1,-4.890873266,4.890873266,879.193814,702.8356016,176.3582124,176.3582124,-6.369028,34.888822,-1.940278,29.873888,55572201,11917508
TZ,ZW,1521,387955069.2,0,1,-4.64773202,4.64773202,879.193814,1008.597331,-129.403517,129.403517,-6.369028,34.888822,-19.015438,29.154857,55572201,16150362
TZ,MZ,2338,293092923.6,0,1,-4.367332192,4.367332192,879.193814,382.0693304,497.1244836,497.1244836,-6.369028,34.888822,-18.665695,35.529562,55572201,28829476
TZ,YE,2406,264805468.5,0,1,-4.265837964,4.265837964,879.193814,990.334774,-111.14096,111.14096,-6.369028,34.888822,15.552727,48.516388,55572201,27584213
TZ,PK,5617,340301360.8,1.386294361,4,-4.253341434,4.253341434,879.193814,1468.192946,-588.999132,588.999132,-6.369028,34.888822,30.375321,69.345116,55572201,193203476
TZ,CM,3252,123168344.7,0,1,-3.500394564,3.500394564,879.193814,1032.648722,-153.454908,153.454908,-6.369028,34.888822,7.369722,12.354722,55572201,23439189
TZ,GH,4518,76792331.83,0,1,-3.027947278,3.027947278,879.193814,1513.461034,-634.26722,634.26722,-6.369028,34.888822,7.946527,-1.023194,55572201,28206728
TZ,VN,7681,87318638.45,1.098612289,3,-2.947720252,2.947720252,879.193814,2185.690282,-1306.496468,1306.496468,-6.369028,34.888822,14.058324,108.277199,55572201,92701100
TZ,UA,6296,63093627.8,0.693147181,2,-2.69979595,2.69979595,879.193814,2185.728031,-1306.534217,1306.534217,-6.369028,34.888822,48.379433,31.16558,55572201,45004645
TZ,BF,4941,42444718.25,0.693147181,2,-2.303378653,2.303378653,879.193814,649.7304837,229.4633303,229.4633303,-6.369028,34.888822,12.238333,-1.561593,55572201,18646433
TZ,ML,5605,31831293.07,0,1,-2.147292353,2.147292353,879.193814,780.5071109,98.6867031,98.6867031,-6.369028,34.888822,17.570692,-3.996166,55572201,17994837
TZ,BJ,4285,32906166.65,0.693147181,2,-2.048836247,2.048836247,879.193814,789.4404107,89.7534033,89.7534033,-6.369028,34.888822,9.30769,2.315834,55572201,10872298
TZ,SN,6653,19349541.3,0,1,-1.649511202,1.649511202,879.193814,958.0737379,-78.8799239,78.8799239,-6.369028,34.888822,14.497401,-14.452362,55572201,15411614
TZ,TG,4442,21422895.29,0.693147181,2,-1.619636394,1.619636394,879.193814,578.4616936,300.7321204,300.7321204,-6.369028,34.888822,8.619543,0.824782,55572201,7606374
TZ,LB,4371,17471476.69,0,1,-1.547412136,1.547412136,879.193814,7914.004677,-7034.810863,7034.810863,-6.369028,34.888822,33.854721,35.862285,55572201,6006668
TZ,AZ,5238,19773229.3,0.693147181,2,-1.539505138,1.539505138,879.193814,3876.936433,-2997.742619,2997.742619,-6.369028,34.888822,40.143105,47.576927,55572201,9762274
TZ,CO,12648,16901577.79,0,1,-1.514249466,1.514249466,879.193814,5805.605335,-4926.411521,4926.411521,-6.369028,34.888822,4.570868,-74.297333,55572201,48653419
TZ,TJ,5774,14560105.17,1.098612289,3,-1.156441578,1.156441578,879.193814,795.8438644,83.3499496,83.3499496,-6.369028,34.888822,38.861034,71.276093,55572201,8734951
TZ,KH,7489,15618217.06,1.791759469,6,-1.094927989,1.094927989,879.193814,1269.907238,-390.713424,390.713424,-6.369028,34.888822,12.565679,104.990963,55572201,15762370
TZ,PE,12687,10970070.25,0.693147181,2,-0.950346849,0.950346849,879.193814,6045.650077,-5166.456263,5166.456263,-6.369028,34.888822,-9.189967,-75.015152,55572201,31773839
TZ,SL,6044,11251663.77,1.098612289,3,-0.898672321,0.898672321,879.193814,496.0494634,383.1443506,383.1443506,-6.369028,34.888822,8.460555,-11.779889,55572201,7396190
TZ,KG,6437,8158061.54,0,1,-0.785849073,0.785849073,879.193814,1077.036174,-197.84236,197.84236,-6.369028,34.888822,41.20438,74.766098,55572201,6082700
TZ,LR,5725,7822895.799,0,1,-0.743897281,0.743897281,879.193814,455.3707414,423.8230726,423.8230726,-6.369028,34.888822,6.428055,-9.429499,55572201,4613823
TZ,GE,5159,7765827.728,0,1,-0.736575537,0.736575537,879.193814,3853.649904,-2974.45609,2974.45609,-6.369028,34.888822,42.315407,43.356892,55572201,3719300
TZ,AL,5605,5087571.164,0,1,-0.313643027,0.313643027,879.193814,4146.89625,-3267.702436,3267.702436,-6.369028,34.888822,41.153332,20.168331,55572201,2876101
TZ,DO,12249,3944179.141,0,1,-0.059083345,0.059083345,879.193814,6722.223536,-5843.029722,5843.029722,-6.369028,34.888822,18.735693,-70.162651,55572201,10648791
TZ,HT,12495,3861073.683,0,1,-0.03778779,0.03778779,879.193814,739.5954363,139.5983777,139.5983777,-6.369028,34.888822,18.971187,-72.285215,55572201,10847334
TZ,SV,14311,1721591.986,0.693147181,2,0.901574393,0.901574393,879.193814,4223.584579,-3344.390765,3344.390765,-6.369028,34.888822,13.794185,-88.89653,55572201,6344722
TZ,PA,13263,1274449.889,0,1,1.070642886,1.070642886,879.193814,13680.23601,-12801.0422,12801.0422,-6.369028,34.888822,8.537981,-80.782127,55572201,4034119
TZ,WS,14376,52467.985,1.098612289,3,4.469395792,4.469395792,879.193814,4027.76137,-3148.567556,3148.567556,-6.369028,34.888822,-13.759029,-172.104629,55572201,195125
UA,PK,3933,562113975.7,0.693147181,2,-4.886880804,4.886880804,2185.728031,1468.192946,717.535085,717.535085,48.379433,31.16558,30.375321,69.345116,45004645,193203476
UA,JO,2155,91634952.91,0.693147181,2,-3.072988952,3.072988952,2185.728031,4087.937517,-1902.209486,1902.209486,48.379433,31.16558,30.585164,36.238414,45004645,9455802
UA,AL,1294,77302389.87,0,1,-3.03456736,3.03456736,2185.728031,4146.89625,-1961.168219,1961.168219,48.379433,31.16558,41.153332,20.168331,45004645,2876101
UA,YE,4082,74502687.18,0,1,-2.997677683,2.997677683,2185.728031,990.334774,1195.393257,1195.393257,48.379433,31.16558,15.552727,48.516388,45004645,27584213
UA,LB,1930,72573212.96,0,1,-2.971438375,2.971438375,2185.728031,7914.004677,-5728.276646,5728.276646,48.379433,31.16558,33.854721,35.862285,45004645,6006668
UA,GE,1575,67477259.22,1.945910149,7,-2.528999045,2.528999045,2185.728031,3853.649904,-1667.921873,1667.921873,48.379433,31.16558,42.315407,43.356892,45004645,3719300
UA,UG,5561,60377299.33,1.791759469,6,-2.447103191,2.447103191,2185.728031,615.3088032,1570.419228,1570.419228,48.379433,31.16558,1.373333,32.290275,45004645,41487965
UA,PH,8843,59462535.12,2.302585093,10,-2.334802902,2.334802902,2185.728031,2951.071929,-765.343898,765.343898,48.379433,31.16558,12.879721,121.774017,45004645,103320222
UA,CO,10637,19352291.03,1.098612289,3,-1.440967124,1.440967124,2185.728031,5805.605335,-3619.877304,3619.877304,48.379433,31.16558,4.570868,-74.297333,45004645,48653419
UA,RW,5684,16601015.46,1.098612289,3,-1.287620178,1.287620178,2185.728031,702.8356016,1482.892429,1482.892429,48.379433,31.16558,-1.940278,29.873888,45004645,11917508
UA,KH,7945,11238052.46,0,1,-1.106148049,1.106148049,2185.728031,1269.907238,915.820793,915.820793,48.379433,31.16558,12.565679,104.990963,45004645,15762370
UA,TG,5604,10900307.83,0,1,-1.075633518,1.075633518,2185.728031,578.4616936,1607.266337,1607.266337,48.379433,31.16558,8.619543,0.824782,45004645,7606374
UA,PE,12267,9502771.803,0,1,-0.938426013,0.938426013,2185.728031,6045.650077,-3859.922046,3859.922046,48.379433,31.16558,-9.189967,-75.015152,45004645,31773839
UA,LR,6216,5373982.63,0,1,-0.368411766,0.368411766,2185.728031,455.3707414,1730.35729,1730.35729,48.379433,31.16558,6.428055,-9.429499,45004645,4613823
UA,BO,11962,3424468.294,0,1,0.082211294,0.082211294,2185.728031,3104.956089,-919.228058,919.228058,48.379433,31.16558,-16.290154,-63.588653,45004645,10887882
UA,SV,10801,2447608.8,0.693147181,2,0.549712281,0.549712281,2185.728031,4223.584579,-2037.856548,2037.856548,48.379433,31.16558,13.794185,-88.89653,45004645,6344722
UA,NI,10779,2382157.257,0.693147181,2,0.576817342,0.576817342,2185.728031,2151.382047,34.345984,34.345984,48.379433,31.16558,12.865416,-85.207229,45004645,6149928
UG,MZ,2902,142024760.5,2.397895273,11,-3.187353279,3.187353279,615.3088032,382.0693304,233.2394728,233.2394728,1.373333,32.290275,-18.665695,35.529562,41487965,28829476
UG,TJ,5623,11461631.44,0.693147181,2,-0.994181231,0.994181231,615.3088032,795.8438644,-180.5350612,180.5350612,1.373333,32.290275,38.861034,71.276093,41487965,8734951
UG,SV,13406,1464658.245,0,1,0.931535576,0.931535576,615.3088032,4223.584579,-3608.275776,3608.275776,1.373333,32.290275,13.794185,-88.89653,41487965,6344722
UG,TL,10341,492205.0548,1.386294361,4,2.285350018,2.285350018,615.3088032,2102,-1486.691197,1486.691197,1.373333,32.290275,-8.874217,125.727539,41487965,1268671
US,CO,3808,1084160108,9.560715514,14196,-3.859303924,3.859303924,57466.78711,5805.605335,51661.18178,51661.18178,37.09024,-95.712891,4.570868,-74.297333,323127513,48653419
US,HT,2286,670725006.9,7.631431665,2062,-3.745578126,3.745578126,57466.78711,739.5954363,56727.19167,56727.19167,37.09024,-95.712891,18.971187,-72.285215,323127513,10847334
US,DO,2358,618851773.5,7.963460067,2874,-3.602014444,3.602014444,57466.78711,6722.223536,50744.56357,50744.56357,37.09024,-95.712891,18.735693,-70.162651,323127513,10648791
US,GT,2993,598149437.2,8.750841375,6316,-3.41842278,3.41842278,57466.78711,4146.744129,53320.04298,53320.04298,37.09024,-95.712891,15.783471,-90.230759,323127513,16582469
US,EG,9355,353302672.4,6.543911846,695,-3.31112313,3.31112313,57466.78711,3514.490097,53952.29701,53952.29701,37.09024,-95.712891,26.820553,30.802498,323127513,95688681
US,PK,11431,477771703,9.92578706,20451,-2.970529136,2.970529136,57466.78711,1468.192946,55998.59416,55998.59416,37.09024,-95.712891,30.375321,69.345116,323127513,193203476
US,HN,2922,344880426.3,8.983565234,7971,-2.823573021,2.823573021,57466.78711,2361.15762,55105.62949,55105.62949,37.09024,-95.712891,15.199999,-86.241905,323127513,9112867
US,CD,10484,231469676.7,7.723562472,2261,-2.66416713,2.66416713,57466.78711,444.5053168,57022.28179,57022.28179,37.09024,-95.712891,-4.038333,21.758664,323127513,78736153
US,UA,7858,235508848.7,7.972810784,2901,-2.634120939,2.634120939,57466.78711,2185.728031,55281.05908,55281.05908,37.09024,-95.712891,48.379433,31.16558,323127513,45004645
US,PA,3325,117906933.3,4.382026635,80,-2.62435311,2.62435311,57466.78711,13680.23601,43786.5511,43786.5511,37.09024,-95.712891,8.537981,-80.782127,323127513,4034119
US,EC,4314,284486658.7,9.695478889,16244,-2.495830522,2.495830522,57466.78711,5968.984138,51497.80297,51497.80297,37.09024,-95.712891,-1.831239,-78.183406,323127513,16385068
US,CI,7994,119817211.1,5.308267697,202,-2.464481325,2.464481325,57466.78711,1526.197175,55940.58994,55940.58994,37.09024,-95.712891,7.539989,-5.54708,323127513,23695919
US,PE,5651,321508910.7,10.74190323,46254,-2.419396575,2.419396575,57466.78711,6045.650077,51421.13703,51421.13703,37.09024,-95.712891,-9.189967,-75.015152,323127513,31773839
US,ZA,12989,107078722.2,5.81711116,336,-2.255421244,2.255421244,57466.78711,5273.59388,52193.19323,52193.19323,37.09024,-95.712891,-30.559482,22.937506,323127513,55908865
US,MR,6270,35351684.81,0,1,-2.25218854,2.25218854,57466.78711,1077.556136,56389.23097,56389.23097,37.09024,-95.712891,21.00789,-10.940835,323127513,4301018
US,CR,3282,145710009.8,7.801800402,2445,-2.186475029,2.186475029,57466.78711,11824.6381,45642.14901,45642.14901,37.09024,-95.712891,9.748917,-83.753428,323127513,4857274
US,SV,3024,224193471.7,10.2804846,29158,-2.146529181,2.146529181,57466.78711,4223.584579,53243.20253,53243.20253,37.09024,-95.712891,13.794185,-88.89653,323127513,6344722
US,NI,3103,206386087.5,10.04137818,22957,-2.109187717,2.109187717,57466.78711,2151.382047,55315.40506,55315.40506,37.09024,-95.712891,12.865416,-85.207229,323127513,6149928
US,IQ,9988,120500774,7.601402335,2001,-2.034579276,2.034579276,57466.78711,4609.600694,52857.18642,52857.18642,37.09024,-95.712891,33.223191,43.679291,323127513,37202572
US,CL,8015,90085834.36,6.104793232,448,-2.02797343,2.02797343,57466.78711,13792.92605,43673.86106,43673.86106,37.09024,-95.712891,-35.675147,-71.542969,323127513,17909754
US,TD,9338,53556288.08,3.988984047,54,-1.909850858,1.909850858,57466.78711,664.2956519,56802.49146,56802.49146,37.09024,-95.712891,15.454166,18.732207,323127513,14452543
US,MM,13859,88970183.94,6.725033642,833,-1.897694441,1.897694441,57466.78711,1275.017608,56191.7695,56191.7695,37.09024,-95.712891,21.913965,95.956223,323127513,52885223
US,VN,14478,142903110.2,9.219993629,10097,-1.897631503,1.897631503,57466.78711,2185.690282,55281.09683,55281.09683,37.09024,-95.712891,14.058324,108.277199,323127513,92701100
US,BF,7917,96127669.42,7.275864601,1445,-1.870437604,1.870437604,57466.78711,649.7304837,56817.05663,56817.05663,37.09024,-95.712891,12.238333,-1.561593,323127513,18646433
US,SN,6400,121579992.8,8.666991557,5808,-1.841082222,1.841082222,57466.78711,958.0737379,56508.71337,56508.71337,37.09024,-95.712891,14.497401,-14.452362,323127513,15411614
US,AF,11184,89527912.27,7.35372233,1562,-1.784521438,1.784521438,57466.78711,561.7787463,56905.00836,56905.00836,37.09024,-95.712891,33.93911,67.709953,323127513,34656032
US,GH,8540,124971478.3,9.387314322,11936,-1.731766899,1.731766899,57466.78711,1513.461034,55953.32608,55953.32608,37.09024,-95.712891,7.946527,-1.023194,323127513,28206728
US,ML,7353,107545618.9,8.776012719,6477,-1.697715875,1.697715875,57466.78711,780.5071109,56686.28,56686.28,37.09024,-95.712891,17.570692,-3.996166,323127513,17994837
US,TZ,12691,111491009.5,9.020389788,8270,-1.687324225,1.687324225,57466.78711,879.193814,56587.5933,56587.5933,37.09024,-95.712891,-6.369028,34.888822,323127513,55572201
US,CM,9657,81214215.99,7.647308832,2095,-1.631293267,1.631293267,57466.78711,1032.648722,56434.13839,56434.13839,37.09024,-95.712891,7.369722,12.354722,323127513,23439189
US,PH,13834,174447088.7,11.7587694,127870,-1.614834648,1.614834648,57466.78711,2951.071929,54515.71518,54515.71518,37.09024,-95.712891,12.879721,121.774017,323127513,103320222
US,NP,12451,60409518.92,6.895682698,988,-1.478124301,1.478124301,57466.78711,729.5325011,56737.25461,56737.25461,37.09024,-95.712891,28.394857,84.124008,323127513,28982771
US,YE,11457,67903585.92,7.574045005,1947,-1.466208589,1.466208589,57466.78711,990.334774,56476.45234,56476.45234,37.09024,-95.712891,15.552727,48.516388,323127513,27584213
US,LK,14469,32726097.36,3.988984047,54,-1.417290488,1.417290488,57466.78711,3835.394817,53631.39229,53631.39229,37.09024,-95.712891,7.873054,80.771797,323127513,21203000
US,BO,6170,92415967.69,9.458137511,12812,-1.416527964,1.416527964,57466.78711,3104.956089,54361.83102,54361.83102,37.09024,-95.712891,-16.290154,-63.588653,323127513,10887882
US,UG,11674,98368645.9,9.97053854,21387,-1.381617502,1.381617502,57466.78711,615.3088032,56851.47831,56851.47831,37.09024,-95.712891,1.373333,32.290275,323127513,41487965
US,BG,7952,36423195.17,5.484796933,241,-1.240187291,1.240187291,57466.78711,7350.795801,50115.99131,50115.99131,37.09024,-95.712891,42.733883,25.48583,323127513,7127822
US,SO,12582,29225154.32,4.812184355,123,-1.147776957,1.147776957,57466.78711,434.2088097,57032.5783,57032.5783,37.09024,-95.712891,5.152149,46.199616,323127513,14317996
US,MZ,13403,51856912,8.028129059,3066,-1.110352739,1.110352739,57466.78711,382.0693304,57084.71778,57084.71778,37.09024,-95.712891,-18.665695,35.529562,323127513,28829476
US,ZM,12375,35007918.95,6.011267174,408,-1.100550472,1.100550472,57466.78711,1178.387905,56288.39921,56288.39921,37.09024,-95.712891,-13.133897,27.849332,323127513,16591390
US,BJ,8686,46564574.14,8.002024818,2987,-1.00766316,1.00766316,57466.78711,789.4404107,56677.3467,56677.3467,37.09024,-95.712891,9.30769,2.315834,323127513,10872298
US,MG,14225,39753345.72,7.433075349,1691,-0.957591549,0.957591549,57466.78711,401.3188701,57065.46824,57065.46824,37.09024,-95.712891,-18.766947,46.869107,323127513,24894551
US,SL,7172,46462378.18,8.864464055,7076,-0.841641954,0.841641954,57466.78711,496.0494634,56970.73765,56970.73765,37.09024,-95.712891,8.460555,-11.779889,323127513,7396190
US,BZ,2606,17459698.56,4.553876892,95,-0.68170908,0.68170908,57466.78711,4810.565902,52656.22121,52656.22121,37.09024,-95.712891,17.189877,-88.49765,323127513,366954
US,ZW,12721,32248810.03,7.820037989,2490,-0.674873452,0.674873452,57466.78711,1008.597331,56458.18978,56458.18978,37.09024,-95.712891,-19.015438,29.154857,323127513,16150362
US,BI,11623,25172313.39,6.805722553,903,-0.619810646,0.619810646,57466.78711,285.7274421,57181.05967,57181.05967,37.09024,-95.712891,-3.373056,29.918886,323127513,10524117
US,JO,9598,33167353.27,8.375860015,4341,-0.597377557,0.597377557,57466.78711,4087.937517,53378.84959,53378.84959,37.09024,-95.712891,30.585164,36.238414,323127513,9455802
US,PY,7383,39867626.39,9.467614782,12934,-0.573992566,0.573992566,57466.78711,4080.204644,53386.58247,53386.58247,37.09024,-95.712891,-23.442503,-58.443832,323127513,6725308
US,AZ,9708,33470746.27,8.720950029,6130,-0.540931965,0.540931965,57466.78711,3876.936433,53589.85068,53589.85068,37.09024,-95.712891,40.143105,47.576927,323127513,9762274
US,BA,7562,19872396.26,6.167516491,477,-0.50462759,0.50462759,57466.78711,4708.718261,52758.06885,52758.06885,37.09024,-95.712891,43.915886,17.679076,323127513,3516816
US,TG,8559,33551007.09,9.037652264,8414,-0.483168069,0.483168069,57466.78711,578.4616936,56888.32542,56888.32542,37.09024,-95.712891,8.619543,0.824782,323127513,7606374
US,MD,7970,18068839.17,5.796057751,329,-0.480045007,0.480045007,57466.78711,1900.201479,55566.58563,55566.58563,37.09024,-95.712891,47.411631,28.369885,323127513,3552000
US,LR,7527,26314252.38,8.506334448,4946,-0.341138023,0.341138023,57466.78711,455.3707414,57011.41637,57011.41637,37.09024,-95.712891,6.428055,-9.429499,323127513,4613823
